title,url,preview,image_url,date,category,page_number,date_range
Tidak Benar Mahfud MD Umumkan Program Bantuan...,https://turnbackhoax.id/articles/29998-tidak-benar-mahfud-md-umumkan-program-bantuan-modal-usaha,tirto.id - Setelah sempat dikabarkan membagikan bantuan sosial hasil...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/04/header-periksa-fakta---idak-benar-mahfud-md-umumkan-program-bantuan-modal-usaha-01_ratio-16x9.jpg",04/11/2025,Uncategorized,40,November 2025
Keliru: Gubernur Riau Abdul Wahid Kabur dari...,https://turnbackhoax.id/articles/30017-keliru-gubernur-riau-abdul-wahid-kabur-dari-kpk-saat-gempa-melanda-jakarta,VIDEO dengan klaim seorang tahanan Komisi Pemberantasan Korupsi (KPK)...,https://statik.tempo.co/data/2025/11/12/id_1440851/1440851_720.jpg,12/11/2025,Uncategorized,39,November 2025
[SALAH] Luhut Ancam Rakyat Ikut Bayar Utang...,https://turnbackhoax.id/articles/30016--salah-luhut-ancam-rakyat-ikut-bayar-utang-whoosh,Beredar unggahan foto [arsip] dari akun Facebook Zainuddin Zainuddin...,https://yudistira.turnbackhoax.id/uploads/2025/11/luhut-678x381.jpg,12/11/2025,Politik,39,November 2025
[SALAH] Wawancara Militer Israel soal Militer Indonesia...,https://turnbackhoax.id/articles/30013--salah-wawancara-militer-israel-soal-militer-indonesia-ke-palestina,Beredar video [arsip] dari akun TikTok “bagaskara_454” pada Rabu...,https://yudistira.turnbackhoax.id/uploads/2025/11/VERDICT-Dark-Background-1024x576.png,12/11/2025,Politik,39,November 2025
[SALAH] Rektor UGM Mengaku Jokowi Menyuap Rp100...,https://turnbackhoax.id/articles/30012--salah-rektor-ugm-mengaku-jokowi-menyuap-rp100-miliar-untuk-ijazah-palsu,Pada Senin (27/9/2025) akun Facebook “Inara Utari” membagikan video [arsip] disertai...,https://yudistira.turnbackhoax.id/uploads/2025/11/HEADER-Dark-Background-5-678x381.png,12/11/2025,Politik,39,November 2025
"[PENIPUAN] Tautan ""Undian Berhadiah Bank Jateng”",https://turnbackhoax.id/articles/30011--penipuan-tautan-undian-berhadiah-bank-jateng-,Pada Selasa (4/11/2025) akun Facebook “Menandai anda sebagai pemenang”...,https://yudistira.turnbackhoax.id/uploads/2025/11/HEADER-Dark-Background-4-678x381.png,12/11/2025,Giveaway,39,November 2025
[SALAH] Kecelakaan Beruntun di Tol Bawen 1...,https://turnbackhoax.id/articles/30009--salah-kecelakaan-beruntun-di-tol-bawen-1-november-2025-,Akun Tiktok “jateng_24jam” pada Sabtu (1/11/2025) mengunggah video [arsip] yang dengan narasi:“Lakalantas...,https://yudistira.turnbackhoax.id/uploads/2025/11/image-56-678x381.png,12/11/2025,Incident,39,November 2025
Hoaks Tautan Hadiah Undian BNI Wondr November...,https://turnbackhoax.id/articles/30015-hoaks-tautan-hadiah-undian-bni-wondr-november-2025,tirto.id - Beredar informasi di Facebook soal tautan undian...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta-hoaks-tautan-pendaftaran-wondr-bni_ratio-16x9.jpg",12/11/2025,Uncategorized,39,November 2025
Hoaks Video Imam Shamsi Ali Baca Al-Qur'an...,https://turnbackhoax.id/articles/30014-hoaks-video-imam-shamsi-ali-baca-al-qur-an-di-pelantikan-zohran,tirto.id - Zohran Mamdani (34) resmi terpilih sebagai Wali...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta---hoaks-video-imam-shamsi-ali-baca-al-quran-saat-pelantikan-zohran_ratio-16x9.jpg",12/11/2025,Uncategorized,39,November 2025
Cek Fakta: Tidak Benar Link Pendaftaran Bansos...,https://turnbackhoax.id/articles/30010-cek-fakta-tidak-benar-link-pendaftaran-bansos-ktp-senilai-rp-2-5-juta,"Liputan6.com, Jakarta - Beredar postingan di media sosial klaim...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,12/11/2025,Uncategorized,39,November 2025
Hoaks Tautan Pendaftaran Pemutihan Sertifikat Tanah Gratis,https://turnbackhoax.id/articles/30008-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis,tirto.id - Kebutuhan mengurus sertifikasi tanah secara mudah dan...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis_ratio-16x9.jpg",11/11/2025,Uncategorized,39,November 2025
"Salah, Tautan Pendaftaran Digitalisasi Bansos Kemensos",https://turnbackhoax.id/articles/30027-salah-tautan-pendaftaran-digitalisasi-bansos-kemensos,tirto.id - Tautan mengenai bantuan sosial atau bagi-bagi uang...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/03/header-periksa-fakta---salah-tautan-pendaftaran-digitalisasi-bansos-kemensos-01_ratio-16x9.jpg",03/11/2025,Uncategorized,38,November 2025
Hoaks Tautan Pendaftaran Program 3 Juta Rumah...,https://turnbackhoax.id/articles/30026-hoaks-tautan-pendaftaran-program-3-juta-rumah-subsidi,"tirto.id - Di jagat maya, masyarakat bisa dengan mudah...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/10/31/header-periksa-fakta---hoaks-tautan-pendaftaran-program-3-juta-rumah-subsidi-gratis-01_ratio-16x9.jpg",01/11/2025,Uncategorized,38,November 2025
Hoaks Tautan Hadiah Undian BNI Wondr November...,https://turnbackhoax.id/articles/30025-hoaks-tautan-hadiah-undian-bni-wondr-november-2025,tirto.id - Beredar informasi di Facebook soal tautan undian...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta-hoaks-tautan-pendaftaran-wondr-bni_ratio-16x9.jpg",12/11/2025,Uncategorized,38,November 2025
Hoaks! Luhut minta Prabowo untuk ganti Menkeu...,https://turnbackhoax.id/articles/30024-hoaks-luhut-minta-prabowo-untuk-ganti-menkeu-purbaya,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menarasikan bahwa...,https://img.antaranews.com/cache/730x487/2025/11/11/WhatsApp-Image-2025-11-11-at-13.22.10_2.jpeg,13/11/2025,Uncategorized,38,November 2025
Hoaks! Prabowo keluarkan dekrit pembubaran DPR RI,https://turnbackhoax.id/articles/30023-hoaks-prabowo-keluarkan-dekrit-pembubaran-dpr-ri,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menyebut bahwa...,https://img.antaranews.com/cache/730x487/2025/11/11/WhatsApp-Image-2025-11-11-at-13.55.04_1.jpeg,13/11/2025,Uncategorized,38,November 2025
Hoaks! Video Menkeu Purbaya marahi Sri Mulyani,https://turnbackhoax.id/articles/30022-hoaks-video-menkeu-purbaya-marahi-sri-mulyani,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 13 detik...,https://img.antaranews.com/cache/730x487/2025/11/11/WhatsApp-Image-2025-11-11-at-10.28.37-1_2.jpeg,13/11/2025,Uncategorized,38,November 2025
Hoaks! Gubernur Riau minta KPK periksa Jokowi,https://turnbackhoax.id/articles/30021-hoaks-gubernur-riau-minta-kpk-periksa-jokowi,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menampilkan tangkapan...,https://img.antaranews.com/cache/730x487/2025/11/10/WhatsApp-Image-2025-11-10-at-23.19.17.jpeg,12/11/2025,Uncategorized,38,November 2025
Cek Fakta: Tidak Benar Ini Link untuk...,https://turnbackhoax.id/articles/30020-cek-fakta-tidak-benar-ini-link-untuk-cek-status-penerima-bsu-tahap-3-dan-4,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati unggahan klaim link...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,12/11/2025,Uncategorized,38,November 2025
Keliru: Video Pejabat Militer Israel Tanggapi Rencana...,https://turnbackhoax.id/articles/30019-keliru-video-pejabat-militer-israel-tanggapi-rencana-indonesia-kirim-20-ribu-tentara-ke-gaza,KONTEN yang diklaim sebagai rekaman wawancara terhadap pejabat militer...,https://statik.tempo.co/data/2025/11/12/id_1440907/1440907_720.jpg,12/11/2025,Uncategorized,38,November 2025
Keliru: BI dan Menteri Keuangan Rilis Desain...,https://turnbackhoax.id/articles/30018-keliru-bi-dan-menteri-keuangan-rilis-desain-uang-redenominasi-,SEJUMLAH unggahan menampilkan desain baru uang kertas rupiah beredar...,https://statik.tempo.co/data/2025/11/12/id_1440867/1440867_720.jpg,12/11/2025,Uncategorized,38,November 2025
Hoaks Rekrutmen Nasional PLN Beredar di Media...,https://turnbackhoax.id/articles/30037-hoaks-rekrutmen-nasional-pln-beredar-di-media-sosial,"tirto.id - Sebuah unggahan beredar di media sosial, mengklaim...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta---lowongan-kerja-pln-copy_ratio-16x9.jpg",11/11/2025,Uncategorized,37,November 2025
Hoaks Purbaya Akan Sewa Hacker untuk Bobol...,https://turnbackhoax.id/articles/30036-hoaks-purbaya-akan-sewa-hacker-untuk-bobol-data-anggaran-dpr,tirto.id - Beredar di media sosial unggahan yang menyebut...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/08/periksa-fakta-header-hoaks-purbaya-akan-sewa-hacker-01_ratio-16x9.jpg",10/11/2025,Uncategorized,37,November 2025
Hoaks Artikel Jokowi Minta Rakyat Patungan Bayar...,https://turnbackhoax.id/articles/30035-hoaks-artikel-jokowi-minta-rakyat-patungan-bayar-whoosh,tirto.id - Polemik terkait proyek Kereta Cepat Jakarta-Bandung (KCJB)...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/07/header-periksa-fakta---hoaks-artikel-jokowi-minta-rakyat-patungan-bayar-whoosh-copy-1_ratio-16x9.jpg",10/11/2025,Uncategorized,37,November 2025
Hoaks Undian Berhadiah Mencatut Nama Bank Jateng,https://turnbackhoax.id/articles/30034-hoaks-undian-berhadiah-mencatut-nama-bank-jateng,tirto.id - Media sosial menjadi salah satu platform yang...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/07/header-periksa-fakta---hoaks-undian-berhadiah-mencatut-nama-bank-jateng-01_ratio-16x9.jpg",07/11/2025,Uncategorized,37,November 2025
Hoaks Roberto Mancini Resmi Jadi Pelatih Timnas...,https://turnbackhoax.id/articles/30033-hoaks-roberto-mancini-resmi-jadi-pelatih-timnas-indonesia,tirto.id - Patrick Kluivert dan Federasi Sepak Bola Indonesia...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/05/header-periksa-fakta---hoaks-roberto-mancini-resmi-jadi-pelatih-timnas-indonesia-01_ratio-16x9.jpg",07/11/2025,Uncategorized,37,November 2025
Hoaks Kepala KSP Qodari Usulkan Gibran Jadi...,https://turnbackhoax.id/articles/30032-hoaks-kepala-ksp-qodari-usulkan-gibran-jadi-pahlawan,"tirto.id - Beredar di media sosial, narasi yang menyebut...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/06/header-periksa-fakta---hoaks-kepala-ksp-qodari-usulkan-gibran-jadi-pahlawan_ratio-16x9.jpg",06/11/2025,Uncategorized,37,November 2025
Hoaks Tautan Diskon Listrik PLN selama 3...,https://turnbackhoax.id/articles/30031-hoaks-tautan-diskon-listrik-pln-selama-3-bulan,"tirto.id - Perusahaan Listrik Negara, PT PLN (Persero) secara...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/05/header-periksa-fakta---tautan-listrik-gratis-pln-01_ratio-16x9.jpg",06/11/2025,Uncategorized,37,November 2025
Hoaks Tautan Pendaftaran Pemutihan Tunggakan BPJS Kesehatan,https://turnbackhoax.id/articles/30030-hoaks-tautan-pendaftaran-pemutihan-tunggakan-bpjs-kesehatan,tirto.id - Pemerintah bakal menghapus tunggakan iuran Badan Penyelenggara...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/05/header-periksa-fakta---hoaks-tautan-pendaftaran-pemutihan-tunggakan-bpjs-kesehatan_ratio-16x9.jpg",05/11/2025,Uncategorized,37,November 2025
Apa Benar Puan Minta Kejagung Tidak Menzalimi...,https://turnbackhoax.id/articles/30029-apa-benar-puan-minta-kejagung-tidak-menzalimi-koruptor-,"tirto.id - Ketua Dewan Perwakilan Rakyat (DPR) RI, Puan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/04/header-periksa-fakta---apa-benar-puan-minta-kejagung-tidak-menzalimi-koruptor_-01_ratio-16x9.jpg",05/11/2025,Uncategorized,37,November 2025
Tidak Benar Mahfud MD Umumkan Program Bantuan...,https://turnbackhoax.id/articles/30028-tidak-benar-mahfud-md-umumkan-program-bantuan-modal-usaha,tirto.id - Setelah sempat dikabarkan membagikan bantuan sosial hasil...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/04/header-periksa-fakta---idak-benar-mahfud-md-umumkan-program-bantuan-modal-usaha-01_ratio-16x9.jpg",04/11/2025,Uncategorized,37,November 2025
"Cek fakta, Indonesia lolos 32 besar Piala...",https://turnbackhoax.id/articles/30049-cek-fakta-indonesia-lolos-32-besar-piala-dunia-u17-2025,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menyebut Timnas...,https://img.antaranews.com/cache/730x487/2025/11/13/WhatsApp-Image-2025-11-13-at-10.15.30_2.jpeg,14/11/2025,Uncategorized,36,November 2025
Cek Fakta: Tidak Benar Ini Link Pendaftaran...,https://turnbackhoax.id/articles/30048-cek-fakta-tidak-benar-ini-link-pendaftaran-kartu-prakerja-gelombang-terbaru,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim link pendaftaran...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,13/11/2025,Uncategorized,36,November 2025
[PENIPUAN] Seorang Dosen Mengundurkan Diri setelah Cair...,https://turnbackhoax.id/articles/30041--penipuan-seorang-dosen-mengundurkan-diri-setelah-cair-dari-situs-judol,"Pada Selasa (28/10/2025), beredar sebuah video (arsip cadangan) di...",https://yudistira.turnbackhoax.id/uploads/1763007443_im_guling-HEADER.png,13/11/2025,Bisnis,36,November 2025
Benarkah Vaksin Tetanus Terbuat dari Daging Busuk?,https://turnbackhoax.id/articles/30047-benarkah-vaksin-tetanus-terbuat-dari-daging-busuk-,"tirto.id - Di media sosial, beredar unggahan yang mengklaim...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/13/header-periksa-fakta---hoaks-vaksin-tetanus_ratio-16x9.jpg",13/11/2025,Uncategorized,36,November 2025
Benarkah Hakim Nyatakan Gibran Melanggar UU dan...,https://turnbackhoax.id/articles/30046-benarkah-hakim-nyatakan-gibran-melanggar-uu-dan-kuh-perdata-,"tirto.id - Pada Senin (3/11/2025) lalu, sidang gugatan perdata...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta---benarkah-hakim-nyatakan-gibran-melanggar-uu-dan-kuh-perdata__ratio-16x9.jpg",13/11/2025,Uncategorized,36,November 2025
Cek Fakta: Hoaks Video Raffi Ahmad Promosi...,https://turnbackhoax.id/articles/30045-cek-fakta-hoaks-video-raffi-ahmad-promosi-situs-judol-yang-pasti-menang,"Liputan6.com, Jakarta - Beredar di media sosial postingan video...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,13/11/2025,Uncategorized,36,November 2025
Sebagian Benar: Meletakkan Es di Tengkuk untuk...,https://turnbackhoax.id/articles/30044-sebagian-benar-meletakkan-es-di-tengkuk-untuk-meredakan-sakit-kepala,UNGGAHAN beredar di Instagram [arsip] pada 6 November 2025...,https://statik.tempo.co/data/2025/11/13/id_1441009/1441009_720.jpg,13/11/2025,Uncategorized,36,November 2025
Hoaks Tautan Hadiah Undian BNI Wondr November...,https://turnbackhoax.id/articles/30040-hoaks-tautan-hadiah-undian-bni-wondr-november-2025,tirto.id - Beredar informasi di Facebook soal tautan undian...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta-hoaks-tautan-pendaftaran-wondr-bni_ratio-16x9.jpg",12/11/2025,Uncategorized,36,November 2025
Hoaks Video Imam Shamsi Ali Baca Al-Qur'an...,https://turnbackhoax.id/articles/30039-hoaks-video-imam-shamsi-ali-baca-al-qur-an-di-pelantikan-zohran,tirto.id - Zohran Mamdani (34) resmi terpilih sebagai Wali...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta---hoaks-video-imam-shamsi-ali-baca-al-quran-saat-pelantikan-zohran_ratio-16x9.jpg",12/11/2025,Uncategorized,36,November 2025
Hoaks Tautan Pendaftaran Pemutihan Sertifikat Tanah Gratis,https://turnbackhoax.id/articles/30038-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis,tirto.id - Kebutuhan mengurus sertifikasi tanah secara mudah dan...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis_ratio-16x9.jpg",11/11/2025,Uncategorized,36,November 2025
[SALAH] Aturan Tilang 2026: Diberlakukan Denda Manual...,https://turnbackhoax.id/articles/30056--salah-aturan-tilang-2026-diberlakukan-denda-manual-150-,Akun Facebook “Sri Haryani” pada Kamis (6/11/2025) mengunggah video...,https://yudistira.turnbackhoax.id/uploads/1763101014_hoax_tilang.jpg,14/11/2025,Politik,35,November 2025
[SALAH] Jokowi Terima Uang Suap dari Gubernur...,https://turnbackhoax.id/articles/30055--salah-jokowi-terima-uang-suap-dari-gubernur-riau-abdul-wahid,Pada Kamis (6/11/2025) akun Facebook “ROCKY GERUNG” membagikan foto...,https://yudistira.turnbackhoax.id/uploads/1763098206_HEADER_-_Light_Background.png,14/11/2025,Politik,35,November 2025
Hoaks Jokowi Suap Rektor UGM Rp100 Miliar...,https://turnbackhoax.id/articles/30064-hoaks-jokowi-suap-rektor-ugm-rp100-miliar-untuk-ijazah,tirto.id - Kasus dugaan ijazah palsu Presiden ke-7 Joko...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/13/header-periksa-fakta---jokowi-suap-rektor-ugm-terkait-ijazah-01_ratio-16x9.jpg",14/11/2025,Uncategorized,35,November 2025
Cek Fakta: Hoaks Artikel Luhut Minta Masyarakat...,https://turnbackhoax.id/articles/30063-cek-fakta-hoaks-artikel-luhut-minta-masyarakat-solo-tak-usir-jokowi-jika-ijazahnya-palsu,"Liputan6.com, Jakarta - Beredar kembali di media sosial postingan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/11/2025,Uncategorized,35,November 2025
Keliru: Video Pengesahan Hukuman Mati Bagi Koruptor,https://turnbackhoax.id/articles/30062-keliru-video-pengesahan-hukuman-mati-bagi-koruptor,VIDEO dengan narasi bahwa pemerintah mengesahkan hukuman mati bagi...,https://statik.tempo.co/data/2025/11/14/id_1441323/1441323_720.jpg,14/11/2025,Uncategorized,35,November 2025
Hoaks! Presiden Prabowo larang Jokowi ke luar...,https://turnbackhoax.id/articles/30054-hoaks-presiden-prabowo-larang-jokowi-ke-luar-negeri,Jakarta (ANTARA/JACX) – Sebuah unggahan video di Facebook menarasikan...,https://img.antaranews.com/cache/730x487/2025/11/13/WhatsApp-Image-2025-11-13-at-16.01.28.jpeg,14/11/2025,Uncategorized,35,November 2025
"Cek fakta, video Roy Suryo ditahan pada...",https://turnbackhoax.id/articles/30053-cek-fakta-video-roy-suryo-ditahan-pada-awal-november-atas-kasus-tuduhan-ijazah-palsu-jokowi,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 26 detik...,https://img.antaranews.com/cache/730x487/2025/11/14/WhatsApp-Image-2025-11-14-at-00.27.46.jpeg,14/11/2025,Uncategorized,35,November 2025
"Cek fakta, benarkah Wapres Gibran dinyatakan hakim...",https://turnbackhoax.id/articles/30052-cek-fakta-benarkah-wapres-gibran-dinyatakan-hakim-melanggar-uu-dan-kuhp-perdata-pada-november-2025-,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 15 detik...,https://img.antaranews.com/cache/730x487/2025/11/13/WhatsApp-Image-2025-11-13-at-15.00.36.jpeg,14/11/2025,Uncategorized,35,November 2025
Hoaks! Video Wapres Gibran resmi dimakzulkan DPR...,https://turnbackhoax.id/articles/30051-hoaks-video-wapres-gibran-resmi-dimakzulkan-dpr-ri,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 11 detik...,https://img.antaranews.com/cache/730x487/2025/11/14/WhatsApp-Image-2025-11-14-at-00.58.28_1.jpeg,14/11/2025,Uncategorized,35,November 2025
"Cek fakta, Susi Pudjiastuti maju jadi ketua...",https://turnbackhoax.id/articles/30050-cek-fakta-susi-pudjiastuti-maju-jadi-ketua-kpk,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menyebut bahwa...,https://img.antaranews.com/cache/730x487/2025/11/13/WhatsApp-Image-2025-11-13-at-14.24.43.jpeg,14/11/2025,Uncategorized,35,November 2025
Hoaks Tautan Diskon Listrik PLN selama 3...,https://turnbackhoax.id/articles/30070-hoaks-tautan-diskon-listrik-pln-selama-3-bulan,"tirto.id - Perusahaan Listrik Negara, PT PLN (Persero) secara...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/05/header-periksa-fakta---tautan-listrik-gratis-pln-01_ratio-16x9.jpg",06/11/2025,Uncategorized,34,November 2025
Hoaks Tautan Pendaftaran Pemutihan Tunggakan BPJS Kesehatan,https://turnbackhoax.id/articles/30069-hoaks-tautan-pendaftaran-pemutihan-tunggakan-bpjs-kesehatan,tirto.id - Pemerintah bakal menghapus tunggakan iuran Badan Penyelenggara...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/05/header-periksa-fakta---hoaks-tautan-pendaftaran-pemutihan-tunggakan-bpjs-kesehatan_ratio-16x9.jpg",05/11/2025,Uncategorized,34,November 2025
Apa Benar Puan Minta Kejagung Tidak Menzalimi...,https://turnbackhoax.id/articles/30068-apa-benar-puan-minta-kejagung-tidak-menzalimi-koruptor-,"tirto.id - Ketua Dewan Perwakilan Rakyat (DPR) RI, Puan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/04/header-periksa-fakta---apa-benar-puan-minta-kejagung-tidak-menzalimi-koruptor_-01_ratio-16x9.jpg",05/11/2025,Uncategorized,34,November 2025
Hoaks Jokowi Suap Rektor UGM Rp100 Miliar...,https://turnbackhoax.id/articles/30067-hoaks-jokowi-suap-rektor-ugm-rp100-miliar-untuk-ijazah,tirto.id - Kasus dugaan ijazah palsu Presiden ke-7 Joko...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/13/header-periksa-fakta---jokowi-suap-rektor-ugm-terkait-ijazah-01_ratio-16x9.jpg",14/11/2025,Uncategorized,34,November 2025
Cek Fakta: Tidak Benar Ini Link Pendaftaran...,https://turnbackhoax.id/articles/30066-cek-fakta-tidak-benar-ini-link-pendaftaran-program-blt-kesra-akhir-tahun,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim link pendaftaran...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/11/2025,Uncategorized,34,November 2025
Keliru: Berita KPK Menyatakan Duit Korupsi Gubernur...,https://turnbackhoax.id/articles/30065-keliru-berita-kpk-menyatakan-duit-korupsi-gubernur-riau-mengalir-ke-jokowi,SEBUAH tangkapan layar berita berjudul KPK: Joko Widodo Terima...,https://statik.tempo.co/data/2025/11/14/id_1441339/1441339_720.jpg,14/11/2025,Uncategorized,34,November 2025
"[SALAH] Megawati: Korupsi Itu Fenomena Global, Bukan...",https://turnbackhoax.id/articles/30061--salah-megawati-korupsi-itu-fenomena-global-bukan-pelanggaran-ham,Beredar foto [arsip] dari akun Facebook “Nural Fariz” pada...,https://yudistira.turnbackhoax.id/uploads/1763107776_HEADER_-_Dark_Background_20251114_150846_0000.png,14/11/2025,Politik,34,November 2025
[PENIPUAN] Penerimaan CPNS Polisi Khusus Pemasyarakatan,https://turnbackhoax.id/articles/30060--penipuan-penerimaan-cpns-polisi-khusus-pemasyarakatan,Beredar foto [arsip] dari akun TikTok “infolokerindonesia97” pada Senin...,https://yudistira.turnbackhoax.id/uploads/1763106916_Salinan_dari_4__Fabricated_Content_20251114_143223_0000.png,14/11/2025,Vacancy,34,November 2025
[SALAH] Muhammad Qodari Usulkan Gibran Jadi Pahlawan...,https://turnbackhoax.id/articles/30059--salah-muhammad-qodari-usulkan-gibran-jadi-pahlawan-nasional,Beredar unggahan foto [arsip] pada Sabtu (25/10/2025) oleh akun...,https://yudistira.turnbackhoax.id/uploads/1763106222_HEADER_-_Dark_Background.png,14/11/2025,Politik,34,November 2025
[SALAH] Timnas Indonesia Lolos ke 32 Besar...,https://turnbackhoax.id/articles/30057--salah-timnas-indonesia-lolos-ke-32-besar-piala-dunia-u-17-2025,Beredar unggahan foto [arsip] dari akun Facebook “ALVIN TV...,https://yudistira.turnbackhoax.id/uploads/1763104648_Salinan_dari_4__Fabricated_Content_20251113_121027_0001.png,14/11/2025,Sport,34,November 2025
Benarkah Hakim Nyatakan Gibran Melanggar UU dan...,https://turnbackhoax.id/articles/30080-benarkah-hakim-nyatakan-gibran-melanggar-uu-dan-kuh-perdata-,"tirto.id - Pada Senin (3/11/2025) lalu, sidang gugatan perdata...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta---benarkah-hakim-nyatakan-gibran-melanggar-uu-dan-kuh-perdata__ratio-16x9.jpg",13/11/2025,Uncategorized,33,November 2025
Hoaks Tautan Hadiah Undian BNI Wondr November...,https://turnbackhoax.id/articles/30079-hoaks-tautan-hadiah-undian-bni-wondr-november-2025,tirto.id - Beredar informasi di Facebook soal tautan undian...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/12/header-periksa-fakta-hoaks-tautan-pendaftaran-wondr-bni_ratio-16x9.jpg",12/11/2025,Uncategorized,33,November 2025
Hoaks Video Imam Shamsi Ali Baca Al-Qur'an...,https://turnbackhoax.id/articles/30078-hoaks-video-imam-shamsi-ali-baca-al-qur-an-di-pelantikan-zohran,tirto.id - Zohran Mamdani (34) resmi terpilih sebagai Wali...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta---hoaks-video-imam-shamsi-ali-baca-al-quran-saat-pelantikan-zohran_ratio-16x9.jpg",12/11/2025,Uncategorized,33,November 2025
Hoaks Tautan Pendaftaran Pemutihan Sertifikat Tanah Gratis,https://turnbackhoax.id/articles/30077-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis,tirto.id - Kebutuhan mengurus sertifikasi tanah secara mudah dan...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta-hoaks-tautan-pendaftaran-pemutihan-sertifikat-tanah-gratis_ratio-16x9.jpg",11/11/2025,Uncategorized,33,November 2025
Hoaks Rekrutmen Nasional PLN Beredar di Media...,https://turnbackhoax.id/articles/30076-hoaks-rekrutmen-nasional-pln-beredar-di-media-sosial,"tirto.id - Sebuah unggahan beredar di media sosial, mengklaim...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/11/header-periksa-fakta---lowongan-kerja-pln-copy_ratio-16x9.jpg",11/11/2025,Uncategorized,33,November 2025
Hoaks Purbaya Akan Sewa Hacker untuk Bobol...,https://turnbackhoax.id/articles/30075-hoaks-purbaya-akan-sewa-hacker-untuk-bobol-data-anggaran-dpr,tirto.id - Beredar di media sosial unggahan yang menyebut...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/08/periksa-fakta-header-hoaks-purbaya-akan-sewa-hacker-01_ratio-16x9.jpg",10/11/2025,Uncategorized,33,November 2025
